Condition,State,PPH_per_1000,Year,Jurisdiction,Sector,Cost_per_person,Cost_per_PPH
Chronic obstructive pulmonary disease,Qld,2.4,2022-23,Qld,Hospitals,17.0,7083.333333333334
Chronic obstructive pulmonary disease,Qld,2.4,2022-23,Qld,Hospitals,1332.0,555000.0
Chronic obstructive pulmonary disease,Qld,2.4,2022-23,Qld,Hospitals,8.0,3333.3333333333335
Chronic obstructive pulmonary disease,Qld,2.4,2022-23,Qld,Hospitals,23.0,9583.333333333334
Chronic obstructive pulmonary disease,Qld,2.4,2022-23,Qld,Hospitals,49.0,20416.666666666668
Chronic obstructive pulmonary disease,Qld,2.4,2022-23,Qld,Hospitals,168.0,70000.0
Chronic obstructive pulmonary disease,Qld,2.4,2022-23,Qld,Hospitals,1492.0,621666.6666666667
Congestive cardiac failure,Qld,2.0,2022-23,Qld,Hospitals,47.0,23500.0
Congestive cardiac failure,Qld,2.0,2022-23,Qld,Hospitals,178.0,89000.0
Congestive cardiac failure,Qld,2.0,2022-23,Qld,Hospitals,132.0,66000.0
Congestive cardiac failure,Qld,2.0,2022-23,Qld,Hospitals,393.0,196500.0
Congestive cardiac failure,Qld,2.0,2022-23,Qld,Hospitals,83.0,41500.0
Congestive cardiac failure,Qld,2.0,2022-23,Qld,Hospitals,59.0,29500.0
Congestive cardiac failure,Qld,2.0,2022-23,Qld,Hospitals,0.0,0.0
Congestive cardiac failure,Qld,2.0,2022-23,Qld,Hospitals,17.0,8500.0
Congestive cardiac failure,Qld,2.0,2022-23,Qld,Hospitals,1332.0,666000.0
Congestive cardiac failure,Qld,2.0,2022-23,Qld,Hospitals,8.0,4000.0
Congestive cardiac failure,Qld,2.0,2022-23,Qld,Hospitals,23.0,11500.0
Congestive cardiac failure,Qld,2.0,2022-23,Qld,Hospitals,49.0,24500.0
Congestive cardiac failure,Qld,2.0,2022-23,Qld,Hospitals,168.0,84000.0
Congestive cardiac failure,Qld,2.0,2022-23,Qld,Hospitals,1492.0,746000.0
Diabetes complications,Qld,2.1,2022-23,Qld,Hospitals,47.0,22380.95238095238
Diabetes complications,Qld,2.1,2022-23,Qld,Hospitals,178.0,84761.90476190476
Diabetes complications,Qld,2.1,2022-23,Qld,Hospitals,132.0,62857.142857142855
Diabetes complications,Qld,2.1,2022-23,Qld,Hospitals,393.0,187142.85714285713
Diabetes complications,Qld,2.1,2022-23,Qld,Hospitals,83.0,39523.80952380952
Diabetes complications,Qld,2.1,2022-23,Qld,Hospitals,59.0,28095.238095238095
Diabetes complications,Qld,2.1,2022-23,Qld,Hospitals,0.0,0.0
Diabetes complications,Qld,2.1,2022-23,Qld,Hospitals,17.0,8095.2380952380945
Diabetes complications,Qld,2.1,2022-23,Qld,Hospitals,1332.0,634285.7142857142
Diabetes complications,Qld,2.1,2022-23,Qld,Hospitals,8.0,3809.523809523809
Diabetes complications,Qld,2.1,2022-23,Qld,Hospitals,23.0,10952.380952380952
Diabetes complications,Qld,2.1,2022-23,Qld,Hospitals,49.0,23333.333333333332
Diabetes complications,Qld,2.1,2022-23,Qld,Hospitals,168.0,80000.0
Diabetes complications,Qld,2.1,2022-23,Qld,Hospitals,1492.0,710476.1904761904
Hypertension,Qld,0.6,2022-23,Qld,Hospitals,47.0,78333.33333333334
Hypertension,Qld,0.6,2022-23,Qld,Hospitals,178.0,296666.6666666667
Hypertension,Qld,0.6,2022-23,Qld,Hospitals,132.0,220000.0
Hypertension,Qld,0.6,2022-23,Qld,Hospitals,393.0,655000.0
Hypertension,Qld,0.6,2022-23,Qld,Hospitals,83.0,138333.33333333334
Hypertension,Qld,0.6,2022-23,Qld,Hospitals,59.0,98333.33333333334
Hypertension,Qld,0.6,2022-23,Qld,Hospitals,0.0,0.0
Hypertension,Qld,0.6,2022-23,Qld,Hospitals,17.0,28333.333333333336
Hypertension,Qld,0.6,2022-23,Qld,Hospitals,1332.0,2220000.0
Hypertension,Qld,0.6,2022-23,Qld,Hospitals,8.0,13333.333333333334
Hypertension,Qld,0.6,2022-23,Qld,Hospitals,23.0,38333.333333333336
Hypertension,Qld,0.6,2022-23,Qld,Hospitals,49.0,81666.66666666667
Hypertension,Qld,0.6,2022-23,Qld,Hospitals,168.0,280000.0
Hypertension,Qld,0.6,2022-23,Qld,Hospitals,1492.0,2486666.666666667
Iron deficiency anaemia,Qld,2.2,2022-23,Qld,Hospitals,47.0,21363.63636363636
Iron deficiency anaemia,Qld,2.2,2022-23,Qld,Hospitals,178.0,80909.0909090909
Iron deficiency anaemia,Qld,2.2,2022-23,Qld,Hospitals,132.0,59999.99999999999
Iron deficiency anaemia,Qld,2.2,2022-23,Qld,Hospitals,393.0,178636.36363636362
Iron deficiency anaemia,Qld,2.2,2022-23,Qld,Hospitals,83.0,37727.27272727272
Iron deficiency anaemia,Qld,2.2,2022-23,Qld,Hospitals,59.0,26818.181818181816
Iron deficiency anaemia,Qld,2.2,2022-23,Qld,Hospitals,0.0,0.0
Iron deficiency anaemia,Qld,2.2,2022-23,Qld,Hospitals,17.0,7727.272727272727
Iron deficiency anaemia,Qld,2.2,2022-23,Qld,Hospitals,1332.0,605454.5454545454
Iron deficiency anaemia,Qld,2.2,2022-23,Qld,Hospitals,8.0,3636.363636363636
Iron deficiency anaemia,Qld,2.2,2022-23,Qld,Hospitals,23.0,10454.545454545454
Iron deficiency anaemia,Qld,2.2,2022-23,Qld,Hospitals,49.0,22272.727272727272
Iron deficiency anaemia,Qld,2.2,2022-23,Qld,Hospitals,168.0,76363.63636363635
Iron deficiency anaemia,Qld,2.2,2022-23,Qld,Hospitals,1492.0,678181.8181818181
Nutritional deficiencies,Qld,0.1,2022-23,Qld,Hospitals,47.0,470000.0
Nutritional deficiencies,Qld,0.1,2022-23,Qld,Hospitals,178.0,1780000.0
Nutritional deficiencies,Qld,0.1,2022-23,Qld,Hospitals,132.0,1320000.0
Nutritional deficiencies,Qld,0.1,2022-23,Qld,Hospitals,393.0,3930000.0
Nutritional deficiencies,Qld,0.1,2022-23,Qld,Hospitals,83.0,830000.0
Nutritional deficiencies,Qld,0.1,2022-23,Qld,Hospitals,59.0,590000.0
Nutritional deficiencies,Qld,0.1,2022-23,Qld,Hospitals,0.0,0.0
Nutritional deficiencies,Qld,0.1,2022-23,Qld,Hospitals,17.0,170000.0
Nutritional deficiencies,Qld,0.1,2022-23,Qld,Hospitals,1332.0,13320000.0
Nutritional deficiencies,Qld,0.1,2022-23,Qld,Hospitals,8.0,80000.0
Nutritional deficiencies,Qld,0.1,2022-23,Qld,Hospitals,23.0,230000.0
Nutritional deficiencies,Qld,0.1,2022-23,Qld,Hospitals,49.0,490000.0
Nutritional deficiencies,Qld,0.1,2022-23,Qld,Hospitals,168.0,1680000.0
Nutritional deficiencies,Qld,0.1,2022-23,Qld,Hospitals,1492.0,14920000.0
Rheumatic heart disease(d),Qld,0.2,2022-23,Qld,Hospitals,47.0,235000.0
Rheumatic heart disease(d),Qld,0.2,2022-23,Qld,Hospitals,178.0,890000.0
Rheumatic heart disease(d),Qld,0.2,2022-23,Qld,Hospitals,132.0,660000.0
Rheumatic heart disease(d),Qld,0.2,2022-23,Qld,Hospitals,393.0,1965000.0
Rheumatic heart disease(d),Qld,0.2,2022-23,Qld,Hospitals,83.0,415000.0
Rheumatic heart disease(d),Qld,0.2,2022-23,Qld,Hospitals,59.0,295000.0
Rheumatic heart disease(d),Qld,0.2,2022-23,Qld,Hospitals,0.0,0.0
Rheumatic heart disease(d),Qld,0.2,2022-23,Qld,Hospitals,17.0,85000.0
Rheumatic heart disease(d),Qld,0.2,2022-23,Qld,Hospitals,1332.0,6660000.0
Rheumatic heart disease(d),Qld,0.2,2022-23,Qld,Hospitals,8.0,40000.0
Rheumatic heart disease(d),Qld,0.2,2022-23,Qld,Hospitals,23.0,115000.0
Rheumatic heart disease(d),Qld,0.2,2022-23,Qld,Hospitals,49.0,245000.0
Rheumatic heart disease(d),Qld,0.2,2022-23,Qld,Hospitals,168.0,840000.0
Rheumatic heart disease(d),Qld,0.2,2022-23,Qld,Hospitals,1492.0,7460000.0
Bronchiectasis,Qld,0.3,2022-23,Qld,Hospitals,47.0,156666.6666666667
Bronchiectasis,Qld,0.3,2022-23,Qld,Hospitals,178.0,593333.3333333334
Bronchiectasis,Qld,0.3,2022-23,Qld,Hospitals,132.0,440000.0
Bronchiectasis,Qld,0.3,2022-23,Qld,Hospitals,393.0,1310000.0
Bronchiectasis,Qld,0.3,2022-23,Qld,Hospitals,83.0,276666.6666666667
Bronchiectasis,Qld,0.3,2022-23,Qld,Hospitals,59.0,196666.6666666667
Bronchiectasis,Qld,0.3,2022-23,Qld,Hospitals,0.0,0.0
Bronchiectasis,Qld,0.3,2022-23,Qld,Hospitals,17.0,56666.66666666667
Bronchiectasis,Qld,0.3,2022-23,Qld,Hospitals,1332.0,4440000.0
Bronchiectasis,Qld,0.3,2022-23,Qld,Hospitals,8.0,26666.666666666668
Bronchiectasis,Qld,0.3,2022-23,Qld,Hospitals,23.0,76666.66666666667
Bronchiectasis,Qld,0.3,2022-23,Qld,Hospitals,49.0,163333.33333333334
Bronchiectasis,Qld,0.3,2022-23,Qld,Hospitals,168.0,560000.0
Bronchiectasis,Qld,0.3,2022-23,Qld,Hospitals,1492.0,4973333.333333334
Total chronic conditions(c),Qld,12.1,2022-23,Qld,Hospitals,47.0,3884.2975206611573
Total chronic conditions(c),Qld,12.1,2022-23,Qld,Hospitals,178.0,14710.743801652892
Total chronic conditions(c),Qld,12.1,2022-23,Qld,Hospitals,132.0,10909.09090909091
Total chronic conditions(c),Qld,12.1,2022-23,Qld,Hospitals,393.0,32479.33884297521
Total chronic conditions(c),Qld,12.1,2022-23,Qld,Hospitals,83.0,6859.5041322314055
Total chronic conditions(c),Qld,12.1,2022-23,Qld,Hospitals,59.0,4876.033057851239
Total chronic conditions(c),Qld,12.1,2022-23,Qld,Hospitals,0.0,0.0
Total chronic conditions(c),Qld,12.1,2022-23,Qld,Hospitals,17.0,1404.9586776859505
Total chronic conditions(c),Qld,12.1,2022-23,Qld,Hospitals,1332.0,110082.64462809918
Total chronic conditions(c),Qld,12.1,2022-23,Qld,Hospitals,8.0,661.1570247933885
Total chronic conditions(c),Qld,12.1,2022-23,Qld,Hospitals,23.0,1900.8264462809918
Total chronic conditions(c),Qld,12.1,2022-23,Qld,Hospitals,49.0,4049.5867768595044
Total chronic conditions(c),Qld,12.1,2022-23,Qld,Hospitals,168.0,13884.297520661157
Total chronic conditions(c),Qld,12.1,2022-23,Qld,Hospitals,1492.0,123305.78512396694
Total selected potentially preventable hospitalisations,Qld,30.6,2022-23,Qld,Hospitals,47.0,1535.9477124183006
Total selected potentially preventable hospitalisations,Qld,30.6,2022-23,Qld,Hospitals,178.0,5816.993464052287
Total selected potentially preventable hospitalisations,Qld,30.6,2022-23,Qld,Hospitals,132.0,4313.725490196079
Total selected potentially preventable hospitalisations,Qld,30.6,2022-23,Qld,Hospitals,393.0,12843.13725490196
Total selected potentially preventable hospitalisations,Qld,30.6,2022-23,Qld,Hospitals,83.0,2712.4183006535945
Total selected potentially preventable hospitalisations,Qld,30.6,2022-23,Qld,Hospitals,59.0,1928.1045751633985
Total selected potentially preventable hospitalisations,Qld,30.6,2022-23,Qld,Hospitals,0.0,0.0
Total selected potentially preventable hospitalisations,Qld,30.6,2022-23,Qld,Hospitals,17.0,555.5555555555555
Total selected potentially preventable hospitalisations,Qld,30.6,2022-23,Qld,Hospitals,1332.0,43529.41176470588
Total selected potentially preventable hospitalisations,Qld,30.6,2022-23,Qld,Hospitals,8.0,261.437908496732
Total selected potentially preventable hospitalisations,Qld,30.6,2022-23,Qld,Hospitals,23.0,751.6339869281045
Total selected potentially preventable hospitalisations,Qld,30.6,2022-23,Qld,Hospitals,49.0,1601.3071895424837
Total selected potentially preventable hospitalisations,Qld,30.6,2022-23,Qld,Hospitals,168.0,5490.196078431372
Total selected potentially preventable hospitalisations,Qld,30.6,2022-23,Qld,Hospitals,1492.0,48758.16993464052
Pneumonia and vaccine-preventable influenza,WA,1.0,2022-23,WA,Hospitals,21.0,21000.0
Pneumonia and vaccine-preventable influenza,WA,1.0,2022-23,WA,Hospitals,142.0,142000.0
Pneumonia and vaccine-preventable influenza,WA,1.0,2022-23,WA,Hospitals,134.0,134000.0
Pneumonia and vaccine-preventable influenza,WA,1.0,2022-23,WA,Hospitals,401.0,401000.0
Pneumonia and vaccine-preventable influenza,WA,1.0,2022-23,WA,Hospitals,103.0,103000.0
Pneumonia and vaccine-preventable influenza,WA,1.0,2022-23,WA,Hospitals,69.0,69000.0
Pneumonia and vaccine-preventable influenza,WA,1.0,2022-23,WA,Hospitals,0.0,0.0
Pneumonia and vaccine-preventable influenza,WA,1.0,2022-23,WA,Hospitals,16.0,16000.0
Pneumonia and vaccine-preventable influenza,WA,1.0,2022-23,WA,Hospitals,1152.0,1152000.0
Pneumonia and vaccine-preventable influenza,WA,1.0,2022-23,WA,Hospitals,9.0,9000.0
Pneumonia and vaccine-preventable influenza,WA,1.0,2022-23,WA,Hospitals,27.0,27000.0
Pneumonia and vaccine-preventable influenza,WA,1.0,2022-23,WA,Hospitals,44.0,44000.0
Pneumonia and vaccine-preventable influenza,WA,1.0,2022-23,WA,Hospitals,18.0,18000.0
Pneumonia and vaccine-preventable influenza,WA,1.0,2022-23,WA,Hospitals,2015.0,2015000.0
Other vaccine-preventable conditions,WA,0.7,2022-23,WA,Hospitals,21.0,30000.000000000004
Other vaccine-preventable conditions,WA,0.7,2022-23,WA,Hospitals,142.0,202857.14285714287
Other vaccine-preventable conditions,WA,0.7,2022-23,WA,Hospitals,134.0,191428.57142857145
Other vaccine-preventable conditions,WA,0.7,2022-23,WA,Hospitals,401.0,572857.1428571428
Other vaccine-preventable conditions,WA,0.7,2022-23,WA,Hospitals,103.0,147142.85714285716
Other vaccine-preventable conditions,WA,0.7,2022-23,WA,Hospitals,69.0,98571.42857142858
Other vaccine-preventable conditions,WA,0.7,2022-23,WA,Hospitals,0.0,0.0
Other vaccine-preventable conditions,WA,0.7,2022-23,WA,Hospitals,16.0,22857.14285714286
Other vaccine-preventable conditions,WA,0.7,2022-23,WA,Hospitals,1152.0,1645714.285714286
Other vaccine-preventable conditions,WA,0.7,2022-23,WA,Hospitals,9.0,12857.142857142859
Other vaccine-preventable conditions,WA,0.7,2022-23,WA,Hospitals,27.0,38571.42857142857
Other vaccine-preventable conditions,WA,0.7,2022-23,WA,Hospitals,44.0,62857.14285714286
Other vaccine-preventable conditions,WA,0.7,2022-23,WA,Hospitals,18.0,25714.285714285717
Other vaccine-preventable conditions,WA,0.7,2022-23,WA,Hospitals,2015.0,2878571.4285714286
Total vaccine-preventable conditions(c),WA,1.7,2022-23,WA,Hospitals,21.0,12352.94117647059
Total vaccine-preventable conditions(c),WA,1.7,2022-23,WA,Hospitals,142.0,83529.41176470589
Total vaccine-preventable conditions(c),WA,1.7,2022-23,WA,Hospitals,134.0,78823.52941176471
Total vaccine-preventable conditions(c),WA,1.7,2022-23,WA,Hospitals,401.0,235882.35294117648
Total vaccine-preventable conditions(c),WA,1.7,2022-23,WA,Hospitals,103.0,60588.23529411765
Total vaccine-preventable conditions(c),WA,1.7,2022-23,WA,Hospitals,69.0,40588.23529411765
Total vaccine-preventable conditions(c),WA,1.7,2022-23,WA,Hospitals,0.0,0.0
Total vaccine-preventable conditions(c),WA,1.7,2022-23,WA,Hospitals,16.0,9411.764705882353
Total vaccine-preventable conditions(c),WA,1.7,2022-23,WA,Hospitals,1152.0,677647.0588235294
Total vaccine-preventable conditions(c),WA,1.7,2022-23,WA,Hospitals,9.0,5294.117647058823
Total vaccine-preventable conditions(c),WA,1.7,2022-23,WA,Hospitals,27.0,15882.35294117647
Total vaccine-preventable conditions(c),WA,1.7,2022-23,WA,Hospitals,44.0,25882.352941176472
Total vaccine-preventable conditions(c),WA,1.7,2022-23,WA,Hospitals,18.0,10588.235294117647
Total vaccine-preventable conditions(c),WA,1.7,2022-23,WA,Hospitals,2015.0,1185294.1176470588
Pneumonia (not vaccine-preventable),WA,0.0,2022-23,WA,Hospitals,21.0,inf
Pneumonia (not vaccine-preventable),WA,0.0,2022-23,WA,Hospitals,142.0,inf
Pneumonia (not vaccine-preventable),WA,0.0,2022-23,WA,Hospitals,134.0,inf
Pneumonia (not vaccine-preventable),WA,0.0,2022-23,WA,Hospitals,401.0,inf
Pneumonia (not vaccine-preventable),WA,0.0,2022-23,WA,Hospitals,103.0,inf
Pneumonia (not vaccine-preventable),WA,0.0,2022-23,WA,Hospitals,69.0,inf
Pneumonia (not vaccine-preventable),WA,0.0,2022-23,WA,Hospitals,0.0,
Pneumonia (not vaccine-preventable),WA,0.0,2022-23,WA,Hospitals,16.0,inf
Pneumonia (not vaccine-preventable),WA,0.0,2022-23,WA,Hospitals,1152.0,inf
Pneumonia (not vaccine-preventable),WA,0.0,2022-23,WA,Hospitals,9.0,inf
Pneumonia (not vaccine-preventable),WA,0.0,2022-23,WA,Hospitals,27.0,inf
Pneumonia (not vaccine-preventable),WA,0.0,2022-23,WA,Hospitals,44.0,inf
Pneumonia (not vaccine-preventable),WA,0.0,2022-23,WA,Hospitals,18.0,inf
Pneumonia (not vaccine-preventable),WA,0.0,2022-23,WA,Hospitals,2015.0,inf
Cellulitis,WA,1.8,2022-23,WA,Hospitals,21.0,11666.666666666666
Cellulitis,WA,1.8,2022-23,WA,Hospitals,142.0,78888.88888888889
Cellulitis,WA,1.8,2022-23,WA,Hospitals,134.0,74444.44444444444
Cellulitis,WA,1.8,2022-23,WA,Hospitals,401.0,222777.77777777778
Cellulitis,WA,1.8,2022-23,WA,Hospitals,103.0,57222.22222222222
Cellulitis,WA,1.8,2022-23,WA,Hospitals,69.0,38333.333333333336
Cellulitis,WA,1.8,2022-23,WA,Hospitals,0.0,0.0
Cellulitis,WA,1.8,2022-23,WA,Hospitals,16.0,8888.888888888889
Cellulitis,WA,1.8,2022-23,WA,Hospitals,1152.0,640000.0
Cellulitis,WA,1.8,2022-23,WA,Hospitals,9.0,5000.0
Cellulitis,WA,1.8,2022-23,WA,Hospitals,27.0,15000.0
Cellulitis,WA,1.8,2022-23,WA,Hospitals,44.0,24444.444444444445
Cellulitis,WA,1.8,2022-23,WA,Hospitals,18.0,10000.0
Cellulitis,WA,1.8,2022-23,WA,Hospitals,2015.0,1119444.4444444445
Convulsions and epilepsy,WA,1.1,2022-23,WA,Hospitals,21.0,19090.90909090909
Convulsions and epilepsy,WA,1.1,2022-23,WA,Hospitals,142.0,129090.90909090907
Convulsions and epilepsy,WA,1.1,2022-23,WA,Hospitals,134.0,121818.18181818181
Convulsions and epilepsy,WA,1.1,2022-23,WA,Hospitals,401.0,364545.45454545453
Convulsions and epilepsy,WA,1.1,2022-23,WA,Hospitals,103.0,93636.36363636363
Convulsions and epilepsy,WA,1.1,2022-23,WA,Hospitals,69.0,62727.27272727272
Convulsions and epilepsy,WA,1.1,2022-23,WA,Hospitals,0.0,0.0
Convulsions and epilepsy,WA,1.1,2022-23,WA,Hospitals,16.0,14545.454545454544
Convulsions and epilepsy,WA,1.1,2022-23,WA,Hospitals,1152.0,1047272.7272727272
Convulsions and epilepsy,WA,1.1,2022-23,WA,Hospitals,9.0,8181.818181818181
Convulsions and epilepsy,WA,1.1,2022-23,WA,Hospitals,27.0,24545.454545454544
Convulsions and epilepsy,WA,1.1,2022-23,WA,Hospitals,44.0,40000.0
Convulsions and epilepsy,WA,1.1,2022-23,WA,Hospitals,18.0,16363.636363636362
Convulsions and epilepsy,WA,1.1,2022-23,WA,Hospitals,2015.0,1831818.1818181816
Eclampsia,WA,0.0,2022-23,WA,Hospitals,21.0,inf
Eclampsia,WA,0.0,2022-23,WA,Hospitals,142.0,inf
Eclampsia,WA,0.0,2022-23,WA,Hospitals,134.0,inf
Eclampsia,WA,0.0,2022-23,WA,Hospitals,401.0,inf
Eclampsia,WA,0.0,2022-23,WA,Hospitals,103.0,inf
Eclampsia,WA,0.0,2022-23,WA,Hospitals,69.0,inf
Eclampsia,WA,0.0,2022-23,WA,Hospitals,0.0,
Eclampsia,WA,0.0,2022-23,WA,Hospitals,16.0,inf
Eclampsia,WA,0.0,2022-23,WA,Hospitals,1152.0,inf
Eclampsia,WA,0.0,2022-23,WA,Hospitals,9.0,inf
Eclampsia,WA,0.0,2022-23,WA,Hospitals,27.0,inf
Eclampsia,WA,0.0,2022-23,WA,Hospitals,44.0,inf
Eclampsia,WA,0.0,2022-23,WA,Hospitals,18.0,inf
Eclampsia,WA,0.0,2022-23,WA,Hospitals,2015.0,inf
Dental conditions,WA,3.9,2022-23,WA,Hospitals,21.0,5384.615384615385
Dental conditions,WA,3.9,2022-23,WA,Hospitals,142.0,36410.256410256414
Dental conditions,WA,3.9,2022-23,WA,Hospitals,134.0,34358.97435897436
Dental conditions,WA,3.9,2022-23,WA,Hospitals,401.0,102820.51282051283
Dental conditions,WA,3.9,2022-23,WA,Hospitals,103.0,26410.25641025641
Dental conditions,WA,3.9,2022-23,WA,Hospitals,69.0,17692.30769230769
Dental conditions,WA,3.9,2022-23,WA,Hospitals,0.0,0.0
Dental conditions,WA,3.9,2022-23,WA,Hospitals,16.0,4102.5641025641025
Dental conditions,WA,3.9,2022-23,WA,Hospitals,1152.0,295384.6153846154
Dental conditions,WA,3.9,2022-23,WA,Hospitals,9.0,2307.6923076923076
Dental conditions,WA,3.9,2022-23,WA,Hospitals,27.0,6923.076923076923
Dental conditions,WA,3.9,2022-23,WA,Hospitals,44.0,11282.051282051283
Dental conditions,WA,3.9,2022-23,WA,Hospitals,18.0,4615.384615384615
Dental conditions,WA,3.9,2022-23,WA,Hospitals,2015.0,516666.6666666667
"Ear, nose and throat infections",WA,1.4,2022-23,WA,Hospitals,21.0,15000.000000000002
"Ear, nose and throat infections",WA,1.4,2022-23,WA,Hospitals,142.0,101428.57142857143
"Ear, nose and throat infections",WA,1.4,2022-23,WA,Hospitals,134.0,95714.28571428572
"Ear, nose and throat infections",WA,1.4,2022-23,WA,Hospitals,401.0,286428.5714285714
"Ear, nose and throat infections",WA,1.4,2022-23,WA,Hospitals,103.0,73571.42857142858
"Ear, nose and throat infections",WA,1.4,2022-23,WA,Hospitals,69.0,49285.71428571429
"Ear, nose and throat infections",WA,1.4,2022-23,WA,Hospitals,0.0,0.0
"Ear, nose and throat infections",WA,1.4,2022-23,WA,Hospitals,16.0,11428.57142857143
"Ear, nose and throat infections",WA,1.4,2022-23,WA,Hospitals,1152.0,822857.142857143
"Ear, nose and throat infections",WA,1.4,2022-23,WA,Hospitals,9.0,6428.571428571429
"Ear, nose and throat infections",WA,1.4,2022-23,WA,Hospitals,27.0,19285.714285714286
"Ear, nose and throat infections",WA,1.4,2022-23,WA,Hospitals,44.0,31428.57142857143
"Ear, nose and throat infections",WA,1.4,2022-23,WA,Hospitals,18.0,12857.142857142859
"Ear, nose and throat infections",WA,1.4,2022-23,WA,Hospitals,2015.0,1439285.7142857143
Gangrene,WA,0.5,2022-23,WA,Hospitals,21.0,42000.0
Gangrene,WA,0.5,2022-23,WA,Hospitals,142.0,284000.0
Gangrene,WA,0.5,2022-23,WA,Hospitals,134.0,268000.0
Gangrene,WA,0.5,2022-23,WA,Hospitals,401.0,802000.0
Gangrene,WA,0.5,2022-23,WA,Hospitals,103.0,206000.0
Gangrene,WA,0.5,2022-23,WA,Hospitals,69.0,138000.0
Gangrene,WA,0.5,2022-23,WA,Hospitals,0.0,0.0
Gangrene,WA,0.5,2022-23,WA,Hospitals,16.0,32000.0
Gangrene,WA,0.5,2022-23,WA,Hospitals,1152.0,2304000.0
Gangrene,WA,0.5,2022-23,WA,Hospitals,9.0,18000.0
Gangrene,WA,0.5,2022-23,WA,Hospitals,27.0,54000.0
Gangrene,WA,0.5,2022-23,WA,Hospitals,44.0,88000.0
Gangrene,WA,0.5,2022-23,WA,Hospitals,18.0,36000.0
Gangrene,WA,0.5,2022-23,WA,Hospitals,2015.0,4030000.0
Pelvic inflammatory disease,WA,0.2,2022-23,WA,Hospitals,21.0,105000.0
Pelvic inflammatory disease,WA,0.2,2022-23,WA,Hospitals,142.0,710000.0
Pelvic inflammatory disease,WA,0.2,2022-23,WA,Hospitals,134.0,670000.0
Pelvic inflammatory disease,WA,0.2,2022-23,WA,Hospitals,401.0,2005000.0
Pelvic inflammatory disease,WA,0.2,2022-23,WA,Hospitals,103.0,515000.0
Pelvic inflammatory disease,WA,0.2,2022-23,WA,Hospitals,69.0,345000.0
Pelvic inflammatory disease,WA,0.2,2022-23,WA,Hospitals,0.0,0.0
Pelvic inflammatory disease,WA,0.2,2022-23,WA,Hospitals,16.0,80000.0
Pelvic inflammatory disease,WA,0.2,2022-23,WA,Hospitals,1152.0,5760000.0
Pelvic inflammatory disease,WA,0.2,2022-23,WA,Hospitals,9.0,45000.0
Pelvic inflammatory disease,WA,0.2,2022-23,WA,Hospitals,27.0,135000.0
Pelvic inflammatory disease,WA,0.2,2022-23,WA,Hospitals,44.0,220000.0
Pelvic inflammatory disease,WA,0.2,2022-23,WA,Hospitals,18.0,90000.0
Pelvic inflammatory disease,WA,0.2,2022-23,WA,Hospitals,2015.0,10075000.0
Perforated/bleeding ulcer,WA,0.2,2022-23,WA,Hospitals,21.0,105000.0
Perforated/bleeding ulcer,WA,0.2,2022-23,WA,Hospitals,142.0,710000.0
Perforated/bleeding ulcer,WA,0.2,2022-23,WA,Hospitals,134.0,670000.0
Perforated/bleeding ulcer,WA,0.2,2022-23,WA,Hospitals,401.0,2005000.0
Perforated/bleeding ulcer,WA,0.2,2022-23,WA,Hospitals,103.0,515000.0
Perforated/bleeding ulcer,WA,0.2,2022-23,WA,Hospitals,69.0,345000.0
Perforated/bleeding ulcer,WA,0.2,2022-23,WA,Hospitals,0.0,0.0
Perforated/bleeding ulcer,WA,0.2,2022-23,WA,Hospitals,16.0,80000.0
